Employer_id;Employer_name;Total_working_position;Employer_state
514544;Ilogic ;17;NJ
514545;Ascentis ;6;MN
514546;Geocf ;1;TX
514547;Flexitallic Us;1;TX
514548;Cyxtera ;5;FL
514549;Revenue Solutions;8;MA
514550;Istream Solutions;20;VA
514551;American Institutes;26;VA
514552;Benedictine College;1;KS
514553;Barings ;10;NC
514554;Madison Park;1;NY
514555;Tejas Tubular;1;TX
514556;Epro Info;3;CA
514557;Smallboard ;8;CA
514558;Unity ;75;CA
514559;Dynata ;14;CT
514560;Williams Wpci;5;OK
514561;Governmentcio ;5;DC
514562;Uplight ;2;CO
514563;Specialist Resources;40;TN
514564;Bridgei2I Analytics;1;CA
514565;Palmetto Gba;3;SC
514566;T North;1;MI
514567;The Chemours;3;DE
514568;Grant Thornton;95;IL
514569;Wmc Physician;5;WV
514570;Aggregate Films;2;CA
514571;Sbm ;2;NJ
514572;The Neuromedical;1;LA
514573;Radiology Partners;4;CA
514574;Year Up;2;MA
514575;Jt Wimsatt;1;CA
514576;Protominds ;2;CA
514577;Brightcove ;9;MA
514578;Insticator ;3;FL
514579;Dataminr ;24;NY
514580;Arvato ;7;NY
514581;Computersupport ;1;MA
514582;Iormyx ;1;VA
514583;Alliance Tubular;1;PA
514584;Metro Infectious;2;IL
514585;Ashland University;1;OH
514586;Evergreen Packaging;1;TN
514587;Corcentric ;6;NJ
514588;Winner ;1;CA
514589;Armature Solutions;2;VA
514590;Zkw Lighting;1;MI
514591;Computer Trust;1;MA
514592;Emetric ;6;TX
514593;Sierra Medical;1;CA
514594;Homee ;1;FL
514595;Amrita Reddy;1;NH
514596;Ihrc ;4;GA
514597;Delta Computer;1;CA
514598;Stec ;5;MI
514599;Global Gp;3;MA
514600;Cars ;8;IL
514601;Linx ;8;IL
514602;Agility Fuel;2;CA
514603;Closure ;2;IN
514604;Futurewei ;1;TX
514605;Chandan Chadha;1;PA
514606;Studentuniverse ;3;MA
514607;Comscore ;43;VA
514608;Avast Software;2;NC
514609;Itg ;31;TN
514610;Jebediah S;1;NH
514611;Moneygram International;17;TX
514612;Ken ;62;VA
514613;Melissa M;1;MA
514614;Jawood Business;3;NJ
514615;Homeasap ;2;FL
514616;K2 Intelligence;1;NY
514617;Casper Sleep;1;NY
514618;Asb Infotech;2;AZ
514619;The Lifetime;2;NY
514620;Elemica ;5;PA
514621;Metox ;2;TX
514622;Gunpowder ;1;CA
514623;Smartlinx Solutions;1;NJ
514624;Hoverstate 20;11;CA
514625;Alabama Providence;1;AL
514626;Aspire Pathway;2;PA
514627;Triune Infomatics;2;CA
514628;Pingora Asset;1;CO
514629;Paul Pimentel;1;FL
514630;Hso Proserv;1;GA
514631;Page Southerland;1;DC
514632;Rdl Architects;1;OH
514633;Lifechurch Operations;2;OK
514634;Hartford Healthcare;38;CT
514635;Bmc Health;6;MA
514636;Blue Stone;3;NY
514637;Green International;2;MA
514638;Tempus Labs;61;IL
514639;Imprivata ;11;MA
514640;Grameen America;1;NY
514641;Jmp Solutions;4;PA
514642;Avaap ;6;NJ
514643;Surgalign Spine;6;IL
514644;Investcloud ;9;CA
514645;Diligent Robotics;3;TX
514646;Power Grid;9;FL
514647;Autonation ;9;FL
514648;Monat Global;1;FL
514649;Lextegrity ;1;IL
514650;Balboa Bay;4;CA
514651;Pgw Auto;1;PA
514652;Bt Americas;2;TX
514653;Galois Capital;4;CA
514654;Crawford Carter;1;TX
514655;Bitmain Development;2;CA
514656;Daring Foods;2;NY
514657;Alfred Benesch;3;IL
514658;Blade Dynamics;2;CT
514659;Bias ;3;GA
514660;Sumas ;53;NJ
514661;Primasoft ;10;TX
514662;Stark Associates;22;NJ
514663;Vsoft ;8;MD
514664;Allied Business;26;NJ
514665;Advansys ;5;VA
514666;Accion Labs;15;PA
514667;Vigilant ;26;MI
514668;Executive Software;43;TX
514669;Sahi Softtech;7;AZ
514670;Smurfit Kappa;4;TX
514671;Uptime Institute;1;NY
514672;Millenium Advisors;1;NC
514673;Platform Science;6;CA
514674;Pfm Financial;1;PA
514675;Alcoa ;1;PA
514676;Neuraflash ;5;MA
514677;Interos ;3;VA
514678;Whyhotel ;3;DC
514679;Gestamp South;1;SC
514680;Clapper Media;1;TX
514681;Myfitnesspal ;3;TX
514682;Electrameccanica ;6;AZ
514683;Altman ;2;FL
514684;Quinstreet ;37;CA
514685;Torrent Consulting;2;NC
514686;Tang Advisors;2;CA
514687;Jama Software;1;OR
514688;Corrohealth ;1;TX
514689;Kyriba ;3;CA
514690;Cloudleaf ;1;CA
514691;Dlr ;9;NE
514692;Blend360 ;32;MD
514693;Grabango ;3;CA
514694;Agileitservice ;7;MN
514695;Proctek Texas;6;TX
514696;Hexagon Loln;1;NE
514697;Vector Ais;2;CA
514698;Inari Agriculture;6;MA
514699;Berkeley Lights;12;CA
514700;Envoy Global;5;IL
514701;Anaconda ;3;TX
514702;Kbf Cpas;12;OR
514703;Kinkisharyo International;3;CA
514704;Adtalem Global;7;IL
514705;Eagleview ;5;WA
514706;Intersect Power;3;CA
514707;Cache Financials;3;CA
514708;Eighty Five;2;CA
514709;Hibercell ;1;NY
514710;Room By;2;MS
514711;Creative ;13;VA
514712;Nfp ;9;TX
514713;Burwood ;1;IL
514714;Accelq ;1;TX
514715;Velo Technology;3;CA
514716;Becker Professional;1;IL
514717;Ascension Seton;1;TX
514718;Vespa ;2;IN
514719;Solving It;4;IL
514720;Macias Gini;31;CA
514721;Wabtec Components;1;PA
514722;Cientra ;3;NJ
514723;Lingatech ;3;PA
514724;P3 ;16;SC
514725;Hazel ;1;IL
514726;Mastery Logistics;2;IL
514727;Hover ;20;CA
514728;Steadymd ;2;MO
514729;Obsidian Therapeutics;2;MA
514730;Dxp Enterprises;2;TX
514731;Hc Beck;10;TX
514732;Slate ;1;CA
514733;Leaf Logistics;1;NY
514734;Driven Brands;6;NC
514735;Truera ;8;CA
514736;Datassay ;3;NJ
514737;Park Dental;2;NH
514738;Milhouse Engineering;4;IL
514739;Ineos Styrolution;1;IL
514740;Ovs ;12;VA
514741;American Bankers;28;GA
514742;Final Strike;1;WA
514743;Norton Healthcare;3;KY
514744;Affinipay ;2;TX
514745;Commonbond ;1;NY
514746;Pharma Tek;5;CA
514747;Sapphire Ventures;1;TX
514748;Nash ;2;CA
514749;Tdx Construction;3;NY
514750;Robust Intelligence;7;CA
514751;Digital Intelligence;14;VA
514752;Minth Tennessee;1;TN
514753;Texas Ezpawn;4;TX
514754;Foulgerpratt Contracting;1;MD
514755;Flexware Innovation;1;IN
514756;Yukon Medical;1;NC
514757;Allied Interior;1;TX
514758;Abm ;2;NY
514759;Accodian ;6;NJ
514760;Aimpoint Digital;8;FL
514761;Nextraq ;3;GA
514762;Marketaxess ;16;NY
514763;Steel Perlot;4;NY
514764;Magna Exteriors;3;MI
514765;Swoon ;1;IL
514766;Lightbeam Health;13;TX
514767;Mparticle ;5;NY
514768;Cart ;8;TX
514769;Skim Analytical;3;NJ
514770;Decon7 ;1;TX
514771;Csi It;1;FL
514772;Fattail ;2;CA
514773;Brown And;6;CA
514774;Zoomrx ;3;MA
514775;First Financial;1;OH
514776;Spaero ;2;CA
514777;Arcellx ;1;MD
514778;Claims Services;6;TX
514779;Essential Endodontics;1;TX
514780;Fhirengine ;2;MA
514781;Kian ;27;CA
514782;Corevance ;10;GA
514783;Cloudfen ;35;GA
514784;Cira Infotech;26;GA
514785;Kensci ;1;WA
514786;Xellia Pharmaceuticals;2;OH
514787;Akebia Therapeutics;7;MA
514788;Icontracts ;1;NJ
514789;Om Imports;3;FL
514790;Spectra Info;2;GA
514791;Bahwan Cybertek;61;MA
514792;Accelirate ;4;FL
514793;Wake Spine;1;NC
514794;Sonder ;9;CA
514795;Nam ;34;GA
514796;Adventist Health;141;FL
514797;Jetsmarter ;1;FL
514798;Verve Greens;1;CA
514799;Jade Business;1;TX
514800;Mg West;9;CA
514801;Workforce ;5;IL
514802;Bounteous ;10;IL
514803;Cibc World;44;NY
514804;Wipro Vlsi;237;CA
514805;Cibc Bank;14;NY
514806;Sambanova ;44;CA
514807;System Soft;337;VA
514808;Caresoft Global;66;IL
514809;Sigma Software;28;TX
514810;Credit Karma;103;CA
514811;Bsh Home;14;CA
514812;Swiss Re;27;NY
514813;Pillsbury Winthrop;4;TN
514814;Flexera Software;16;IL
514815;Nuro ;156;CA
514816;Pathai ;28;MA
514817;Galaxy Digital;10;NY
514818;Techwave Consulting;64;TX
514819;Orbit ;7;OH
514820;Westlake ;5;TX
514821;Congruent Solutions;5;MA
514822;Vibrant Tech;9;KY
514823;Andale ;2;CA
514824;Lva Luis;2;FL
514825;Vantage Data;6;CA
514826;Perficient ;154;MO
514827;Wissen It;29;SC
514828;Collectivehealth ;16;UT
514829;Amsoft ;8;NJ
514830;Sunray Informatics;11;NJ
514831;Telligen Tech;9;OH
514832;Novelis ;31;GA
514833;Ykunt ;14;TX
514834;Code Gravity;15;TX
514835;Fix Flyer;1;NY
514836;Manasi Information;15;NJ
514837;Avant ;54;IL
514838;Sitetracker ;10;NJ
514839;Orrba ;24;SC
514840;Itc Infotech;100;NJ
514841;Pure Storage;146;CA
514842;Vbridgeit ;15;NC
514843;Bracket Global;4;PA
514844;Cloudspace ;4;NC
514845;Human Rights;8;NY
514846;Data Theorem;3;CA
514847;Strateos ;6;CA
514848;Equinox It;12;TX
514849;Lark ;5;CA
514850;Fixstars Solutions;4;CA
514851;Mi Softech;37;TN
514852;Rheem Manufacturing;15;GA
514853;Gateways Rehabilitation;1;CA
514854;Amvotech Solutions;2;TX
514855;Ideanomics ;10;NY
514856;Cheetah Digital;3;IL
514857;Sln ;4;MD
514858;Centric Software;6;CA
514859;Red Hibbert;19;CA
514860;Microinfo ;26;TX
514861;Iconic Infosys;13;TX
514862;Synechron ;570;NY
514863;Sisense ;4;NY
514864;Xorail ;3;FL
514865;Tagma Solutions;3;VA
514866;Gateway Health;5;PA
514867;Ipd Analytics;1;FL
514868;Opus Consulting;29;GA
514869;Sanguine Software;6;NJ
514870;Aerospike ;6;CA
514871;Apcer Life;4;NJ
514872;Devfi ;18;OH
514873;Pinsight Media;1;MO
514874;Webber ;14;TX
514875;Mroads ;16;TX
514876;Accolite Digital;28;TX
514877;Infogain ;100;CA
514878;Rubius Therapeutics;7;MA
514879;Mutex ;14;NJ
514880;Relevance Lab;22;CA
514881;Sun Power;4;IL
514882;Tista Science;13;MD
514883;Easygo Warehouse;2;MA
514884;Prodapt North;43;OR
514885;The Dow;75;MI
514886;Redfin ;58;WA
514887;Veracity Software;13;NJ
514888;Microexcel ;41;NJ
514889;Preton Blue;4;NJ
514890;Ascend Performance;5;TX
514891;Advithri ;47;TX
514892;Samiti Technology;17;NJ
514893;Valfair Construction;2;TX
514894;Earlybirdcapital ;1;NY
514895;Opencloud It;72;TX
514896;Aec Controls;1;CA
514897;Keen Info;43;SC
514898;Siculus ;3;IA
514899;On24 ;5;CA
514900;Asr Data;46;TX
514901;Krish Info;1;PA
514902;Adven ;11;TX
514903;Elxr ;18;TX
514904;Rd Tech;6;NJ
514905;Ivalua ;27;CA
514906;Deepconverse ;1;CA
514907;Nerdwallet ;28;CA
514908;Probpm ;28;TX
514909;Mas It;7;TX
514910;Miz Tech;17;TX
514911;Prime Healthcare;10;CA
514912;Horizon Global;7;MI
514913;Vmg Partners;4;CA
514914;Gavs ;59;NJ
514915;Affine ;36;NY
514916;Imply Data;7;CA
514917;Engineering Square;15;CA
514918;Microdrive ;2;NY
514919;Ziontech Solutions;22;CA
514920;Meson Mediation;1;CA
514921;Smartcontract ;9;NY
514922;Dunn Solutions;4;IL
514923;Lehman College;1;NY
514924;Jeffco Public;2;CO
514925;Hunter College;4;NY
514926;Langan Engineering;31;NJ
514927;Hirose Electric;1;IL
514928;Earnest ;14;CA
514929;Mariner Investment;6;NY
514930;Flat Tech;1;IL
514931;Removery ;4;TX
514932;Pacific Aerospace;1;CA
514933;Zip Co;11;NY
514934;Davey Bickford;2;UT
514935;Datavant ;10;CA
514936;Coyote Logistics;13;IL
514937;Genero Media;2;CA
514938;George P;2;MI
514939;Intercontinental Great;8;IL
514940;Asapp ;5;NY
514941;Saxon Infotech;5;MD
514942;Abridge Info;21;MA
514943;Intersoft Data;9;MD
514944;The Carian;13;NJ
514945;Mindtickle ;2;CA
514946;The Nasdaq;11;NY
514947;Altair Semiconductor;2;CA
514948;Covenant Management;1;TX
514949;Squillion ;1;NH
514950;Gomiapp ;33;NJ
514951;Sprinklr ;11;NY
514952;Ipc ;10;NJ
514953;Railcar Management;3;PA
514954;Wabtec Railway;6;PA
514955;Rancho Physical;1;CA
514956;Kettering Medical;35;OH
514957;Heartflow ;7;TX
514958;Bamboo ;4;OR
514959;Kognitiv ;3;MA
514960;Integral Ad;8;NY
514961;Ccl Label;3;MA
514962;Invata Intralogistics;1;PA
514963;Mission Communications;1;GA
514964;Fleetpride ;5;TX
514965;Nasdaq ;20;NY
514966;Nasdaq Orate;6;NY
514967;Hlw International;9;NY
514968;West Physics;3;GA
514969;Nci Information;2;VA
514970;North Caribbean;2;VI
514971;Boardvantage ;2;NY
514972;Charles B;4;NY
514973;Lake Region;2;TX
514974;Amarin Pharma;1;NJ
514975;Ascension Via;1;KS
514976;Cour Pharmaceuticals;1;IL
514977;T4S Partners;1;CO
514978;Eigen Analytics;1;MA
514979;Taxact ;15;TX
514980;Nrich Enterprise;1;MD
514981;Franciscan Alliance;11;IN
514982;Crandall Engineering;1;IN
514983;Criteo ;16;NY
514984;Broad A;1;NJ
514985;Bg Staffing;3;TN
514986;Qps ;4;DE
514987;Miro Health;1;CA
514988;Smartdrive ;1;TX
514989;Invicro ;2;MA
514990;Cypress Equity;1;CA
514991;Synchronoss ;10;NJ
514992;Financial Accounting;1;CT
514993;Superior Energy;1;TX
514994;Riverstone Resources;1;NH
514995;Dps ;25;MA
514996;Photo Butler;1;MA
514997;Leacheng Intl;1;NY
514998;Sofidel America;3;PA
514999;Nwn ;1;RI
515000;Cpa Global;3;AZ
515001;Realm It;3;CA
515002;Greatbatch ;5;TX
515003;Anika ;5;VA
515004;Spinsci ;5;TX
515005;Parsable ;3;CA
515006;Independence Rehab;1;UT
515007;Reliance Jio;1;TX
515008;Transnational Software;34;TX
515009;Cosmos Granite;2;WA
515010;Loanlogics ;4;FL
515011;Archetype Consulting;4;MA
515012;Plural Investing;1;NY
515013;Valour ;32;TX
515014;Unicon Sciences;16;NJ
515015;Mezocliq ;2;NY
515016;Arrowlytics ;1;NC
515017;Times Buildings;2;NY
515018;Contrast Security;4;CA
515019;The Villages;2;FL
515020;Serrala Solutions;3;IL
515021;Riviana Foods;1;TX
515022;Codametrix ;5;MA
515023;Orchard ;2;NY
515024;Bcd Travel;16;GA
515025;Zaynab Satchu;1;NY
515026;Grid Dynamics;11;CA
515027;Comptech Associates;3;NJ
515028;Flagship Labs;10;MA
515029;Piping Rock;2;NY
515030;Core Geologic;2;CO
515031;Ferrosource ;2;NY
515032;Wheel The;2;CA
515033;Mediterranean Shipping;8;NY
515034;Little Unicorn;1;UT
515035;Hatch Technology;1;CA
515036;Byheart ;1;NY
515037;Marin Software;2;CA
515038;Movers And;1;CA
515039;Lazard Middle;2;MN
515040;Squiz ;1;NY
515041;Gd Infotek;9;VA
515042;Canal ;2;NY
515043;Ezsvs ;2;CA
515044;Fishchoice ;1;CO
515045;Elivate America;2;NV
515046;Barsan Global;2;NY
515047;Tobias ;1;FL
515048;Firstsource ;1;KY
515049;Aesculatech ;1;CA
515050;New Lab;3;NY
515051;Enlighteens Education;2;CA
515052;Tripalink ;13;CA
515053;Casual Films;2;NY
515054;Pcm Consulting;8;MA
515055;Forth ;2;OR
515056;Common Sense;4;DC
515057;Gateway Scholars;1;MA
515058;Oec Freight;7;NY
515059;Msc Industrial;1;NY
515060;Unitedlex ;8;KS
515061;Omnitracs ;7;TX
515062;Frankly Media;1;GA
515063;Yerralpha ;35;TX
515064;Cresta Intelligence;12;CA
515065;Kch ;2;NY
515066;Gilsanz Murray;4;NY
515067;Cloudywing ;5;TN
515068;Abracon ;3;CA
515069;Byond ;13;TX
515070;Copper Crm;1;CA
515071;Lyndra Therapeutics;4;MA
515072;Daily Harvest;4;NY
515073;8Minute Solar;7;CA
515074;Tekvista ;5;CA
515075;Eltropy ;2;CA
515076;Enfabrica ;9;CA
515077;Inmobi ;5;CA
515078;Strava ;6;CA
515079;Ameuro Construction;1;FL
515080;Zt ;46;NJ
515081;Itential ;18;GA
515082;Campus Child;4;MA
515083;Updater ;6;NY
515084;Finera ;1;DE
515085;Highnote Platform;10;CA
515086;Worldwide Clinical;3;NC
515087;Orbimed Advisors;2;NY
515088;West Monroe;9;IL
515089;Propane Education;1;DC
515090;2600Hz ;1;NV
515091;Clearcapital ;11;NV
515092;Fastly ;9;CA
515093;Long Fh;15;NJ
515094;Cowi North;2;WA
515095;Shipbob ;6;IL
515096;Wombo Studios;1;DE
515097;Robert W;10;WI
515098;Sprinter Health;2;CA
515099;A Partnership;1;NY
515100;Show Me;3;CA
515101;Codefied ;9;CO
515102;Iha Health;2;MI
515103;Sanhua International;5;TX
515104;Novoloop ;1;CA
515105;Pro Unlimited;25;CA
515106;Geo Semiconductor;5;CA
515107;Prime Blockchain;1;CA
515108;Al Advisors;5;CA
515109;Triple Lift;6;NY
515110;Tapcart ;1;CA
515111;Constant Contact;25;MA
515112;Globalcfo ;2;TX
515113;Plw Waterworks;3;TX
515114;Emmanuel College;1;GA
515115;Mds Construction;1;NY
515116;International Aids;6;NY
515117;Limflow ;1;CA
515118;Healthcare ;8;FL
515119;Ctc Trading;33;IL
515120;Capital Region;2;MO
515121;Atlas Technology;2;TX
515122;Dow Silicones;8;MI
515123;Amount ;22;IL
515124;I3Globaltech ;23;MO
515125;Telnyx ;13;IL
515126;Bloomtech ;1;CA
515127;Uniphore ;9;CA
515128;Evestment Alliance;2;NY
515129;Nasdaq Phlx;1;NY
515130;Solovis ;1;NY
515131;Montai Health;1;MA
515132;Abclonal Science;5;MA
515133;Union Carbide;1;MI
515134;Npv Staffing;2;IL
515135;Br Drones;1;NV
515136;Aligned Automation;1;TX
515137;Edsa ;12;FL
515138;Outer ;2;CA
515139;One Concern;15;CA
515140;Anybill Financial;1;DC
515141;Chi Consulting;2;NJ
515142;Praetorian Security;3;TX
515143;Nexius Solutions;3;TX
515144;Westlake Royal;1;TX
515145;Effectual ;3;NJ
515146;Cloud Act;26;TX
515147;Algorizin ;2;NY
515148;Friendwell Management;11;NJ
515149;Novi It;3;MI
515150;Premier Research;19;NC
515151;Blink Health;13;NY
515152;Rsa Tech;43;TX
515153;Two Rivers;1;IL
515154;Urgently ;8;VA
515155;Definedcrowd ;1;WA
515156;Nanocred Consulting;2;CA
515157;Ashatek ;25;KS
515158;Itsyntax ;42;VA
515159;Brevard Health;2;FL
515160;Otto Bock;1;TX
515161;Peopleai ;4;CA
515162;Skyscanner ;1;FL
515163;Nesh ;3;TX
515164;Mondelez International;1;IL
515165;Dreamdata Solutions;14;TX
515166;Ironside ;2;MA
515167;Dremio ;18;CA
515168;Qubole ;4;TX
515169;Tria Architects;1;MA
515170;Eteam ;4;NJ
515171;Trueaccord ;1;KS
515172;Magnetik Marketing;2;NY
515173;Astera Labs;20;CA
515174;Auramedpro ;13;CA
515175;Interpreting Services;4;CA
515176;Kindercare Education;6;OR
515177;Highspot ;25;WA
515178;Civica ;1;UT
515179;Ferrovial Construction;1;TX
515180;Hammerspace ;3;CA
515181;Akram ;2;NC
515182;Star Quest;13;NJ
515183;Linkwell Solutions;17;TX
515184;It Nest;53;TX
515185;Ch Home;4;FL
515186;North Perimeter;2;GA
515187;Vultus ;7;NJ
515188;Ibotta ;7;CO
515189;Alixpartners ;66;MI
515190;Novaland Media;1;CA
515191;Clinton Young;1;TX
515192;Technosoft ;167;TX
515193;Yeaher ;2;DE
515194;Trued Consulting;1;CO
515195;Coinbase Custody;2;NY
515196;Bitdeer ;3;CA
515197;Stickyio ;4;CA
515198;Medicametrix ;1;MA
515199;Mtr It;5;FL
515200;Arkana Infotech;9;TN
515201;Teksquilt ;7;TX
515202;Palmdrive ;4;CA
515203;Arrow Electronics;50;CO
515204;Ravin It;11;TX
515205;Kentik ;1;CA
515206;Seven Bridges;2;MA
515207;Cogent Infotech;21;PA
515208;Cerebral ;40;CA
515209;Opy ;3;CA
515210;Big Time;2;DE
515211;Excelgens ;10;NJ
515212;Illumix ;1;CA
515213;Astreya Partners;8;CA
515214;Vail ;5;IL
515215;Nebosys ;14;TX
515216;Mas Seguros;1;TX
515217;Rapture Entertainers;1;FL
515218;Crestsoft ;2;TN
515219;Stralto ;5;NY
515220;Webmd ;20;NY
515221;Borza ;2;TX
515222;Sprig ;2;CA
515223;Capsule ;11;NY
515224;Fund California;3;CA
515225;Broder Bros;2;PA
515226;Sacrosanctinfo ;13;CA
515227;Nebula Partners;8;GA
515228;Clarabridge ;5;VA
515229;Amba ;10;WI
515230;Agneto ;3;TX
515231;Duetto Research;5;CA
515232;Ventechsoft ;20;NJ
515233;Sprydo ;12;NC
515234;Nityosoft ;3;NC
515235;Cloud Nine;15;NC
515236;Simplenexus ;2;UT
515237;Avalanche ;9;TX
515238;Ui Path;14;NC
515239;Techno Tasks;10;TX
515240;Enewvision ;18;MD
515241;Cloud Infra;68;TX
515242;Candor Ps;7;CA
515243;Fragment Foundries;1;WA
515244;Aeturnum ;1;MA
515245;Edelman Financial;37;CA
515246;Envision Pharma;1;CT
515247;Sigma It;2;MO
515248;Copart ;65;TX
515249;Bentex ;3;NY
515250;Factorial Funds;1;DE
515251;Pozent ;13;NJ
515252;Cloudinfo ;16;DE
515253;Classpass ;4;MT
515254;Integrated Management;2;MI
515255;Speechify ;3;FL
515256;Egen Solutions;105;IL
515257;Amoris It;4;TX
515258;Cxforward ;4;GA
515259;Nasdaq Fund;2;NY
515260;Cloudinfrait ;8;TX
515261;Donato ;61;TX
515262;Dclimate ;1;NY
515263;Honeysys ;16;UT
515264;Spoton Transact;6;CA
515265;Vida Health;3;CA
515266;Cloud9Tech ;7;TX
515267;Cogniac ;2;CA
515268;Pro Seven;55;TX
515269;Spido ;33;TX
515270;Tek Iq;50;FL
515271;Ryker It;55;TX
515272;Star Infra;46;TX
515273;Purepath ;50;TX
515274;Softnet ;56;FL
515275;Edge Cloud;43;TX
515276;Icloudwa ;39;TX
515277;Sonet Software;37;TX
515278;Sagatianz ;9;TX
515279;Advancesoft ;20;VA
515280;Kriti Info;50;TX
515281;Vcloud Info;30;FL
515282;Ibix Solutions;2;TX
515283;Tekvana ;37;TX
515284;Vtechinfo ;6;OH
515285;Idol Soft;11;MA
515286;Collabralink ;4;VA
515287;Nevonex It;33;FL
515288;V2 Innovations;9;MI
515289;Kitman Labs;2;CA
515290;Ntelicor ;1;TX
515291;Buildops ;1;CA
515292;Cherish ;57;CA
515293;It Convergence;14;TX
515294;Sentier ;7;TX
515295;Ket ;18;GA
515296;Vignites ;9;TX
515297;Redbud ;19;TX
515298;Sturfee ;1;CA
515299;Tymon Global;21;TX
515300;Comeds ;5;PA
515301;Ss ;9;TX
515302;4Serv Solutions;8;MI
515303;Sainar Solutions;32;TX
515304;Codehub Tech;1;TX
515305;Adroit Affine;3;TX
515306;Tek Gigz;24;TX
515307;Merit American;20;TX
515308;Arktek It;60;VA
515309;Opera ;2;PA
515310;Symantrix ;12;NJ
515311;Innovise Technology;3;TX
515312;Red Violet;2;FL
515313;Nybble Teksolutions;16;IA
515314;Deltacubes Technology;5;NJ
515315;Avj Solutions;3;TX
515316;Cyberbrains ;7;KS
515317;Conflux ;137;GA
515318;Boston Pharmaceuticals;1;MA
515319;Ready Computing;2;NY
515320;Sunbit ;1;CA
515321;Allschool ;2;CA
515322;Nations Lending;1;OH
515323;Striking Distance;3;CA
515324;Adelante Healthcare;4;AZ
515325;Krikey ;2;CA
515326;Kneron ;3;CA
515327;Montrose Environmental;3;CA
515328;Alibaba ;16;CA
515329;Wall Street;9;NJ
515330;Brilliant Infotech;15;NJ
515331;Lending ;1;CA
515332;Fenwick ;15;CA
515333;Amogy ;4;NY
515334;The North;14;VI
515335;Biogas Engineering;2;CA
515336;Loyola Marymount;16;CA
515337;Eg Innovations;5;NJ
515338;Freshcut Interactive;1;CA
515339;Harvey Mudd;1;CA
515340;Kinetics ;1;NC
515341;Levels Beyond;1;CO
515342;Miyamoto International;5;CA
515343;Addverb ;1;TX
515344;Ags ;3;NV
515345;Carbon Direct;1;NY
515346;Vencedor Software;10;NC
515347;Twic ;2;CA
515348;Brown University;63;RI
515349;Airspan Networks;5;FL
515350;Alabama Cancer;2;AL
515351;Ayraa ;2;CA
515352;Mathread ;1;MI
515353;Teiko Bio;1;UT
515354;Albemarle ;4;NC
515355;Rain ;3;TN
515356;Biomea Fusion;2;CA
515357;Tome Biosciences;6;MA
515358;Genome Medical;2;CA
515359;Avertra ;4;VA
515360;Solix ;3;CA
515361;Aurora Solar;8;CA
515362;Nurix Therapeutics;14;CA
515363;Ecclesiastes ;47;DE
515364;Cross Border;1;NY
515365;Innoscience America;1;CA
